"u^n-2_i,j","u^n-2_i-1,j","u^n-2_i+1,j","u^n-2_i,j-1","u^n-2_i,j+1","u^n-1_i,j","u^n-1_i-1,j","u^n-1_i+1,j","u^n-1_i,j-1","u^n-1_i,j+1","u^n_i,j","u^n_i-1,j","u^n_i+1,j","u^n_i,j-1","u^n_i,j+1","u^n+1_i,j","u^n+1_i-1,j","u^n+1_i+1,j","u^n+1_i,j-1","u^n+1_i,j+1"
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.76174e-39,1.14382e-37,1.98192e-40,4.71445e-39,4.71476e-39,8.24037e-36,1.90046e-34,3.56663e-37,8.16012e-36,8.16025e-36
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.71476e-39,1.13271e-37,1.96209e-40,4.76174e-39,4.57338e-39,8.16025e-36,1.88230e-34,3.53140e-37,8.24037e-36,7.91931e-36
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.57338e-39,1.09925e-37,1.90248e-40,4.71476e-39,4.33743e-39,7.91931e-36,1.82765e-34,3.42558e-37,8.16025e-36,7.51667e-36
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.33743e-39,1.04328e-37,1.80318e-40,4.57338e-39,4.00739e-39,7.51667e-36,1.73611e-34,3.24912e-37,7.91931e-36,6.95219e-36
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.00739e-39,9.64776e-38,1.66462e-40,4.33743e-39,3.58520e-39,6.95219e-36,1.60735e-34,3.00242e-37,7.51667e-36,6.22821e-36
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.58520e-39,8.64016e-38,1.48790e-40,4.00739e-39,3.07539e-39,6.22821e-36,1.44159e-34,2.68704e-37,6.95219e-36,5.35153e-36
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.07539e-39,7.41922e-38,1.27514e-40,3.58520e-39,2.48584e-39,5.35153e-36,1.24011e-34,2.30643e-37,6.22821e-36,4.33508e-36
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.48584e-39,6.00276e-38,1.02982e-40,3.07539e-39,1.82843e-39,4.33508e-36,1.00566e-34,1.86655e-37,5.35153e-36,3.19906e-36
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.82843e-39,4.41881e-38,7.56926e-41,2.48584e-39,1.11898e-39,3.19906e-36,7.42824e-35,1.37625e-37,4.33508e-36,1.97097e-36
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.11898e-39,2.70583e-38,4.62993e-41,1.82843e-39,3.76733e-40,1.97097e-36,4.58014e-35,8.47333e-38,3.19906e-36,6.87006e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.62624e-41,1.11818e-39,1.91488e-42,1.55697e-41,7.56404e-41,8.47213e-38,1.97071e-36,3.63880e-39,2.94986e-38,1.37607e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.56404e-41,1.82729e-39,3.13236e-42,4.62624e-41,1.02921e-40,1.37607e-37,3.19867e-36,5.91398e-39,8.47213e-38,1.86633e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.02921e-40,2.48453e-39,4.26486e-42,7.56404e-41,1.27452e-40,1.86633e-37,4.33462e-36,8.02702e-39,1.37607e-37,2.30620e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.27452e-40,3.07404e-39,5.28546e-42,1.02921e-40,1.48731e-40,2.30620e-37,5.35103e-36,9.92749e-39,1.86633e-37,2.68681e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.48731e-40,3.58393e-39,6.17305e-42,1.27452e-40,1.66411e-40,2.68681e-37,6.22772e-36,1.15766e-38,2.30620e-37,3.00221e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.66411e-40,4.00628e-39,6.91249e-42,1.48731e-40,1.80277e-40,3.00221e-37,6.95175e-36,1.29472e-38,2.68681e-37,3.24895e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.80277e-40,4.33655e-39,7.49395e-42,1.66411e-40,1.90220e-40,3.24895e-37,7.51632e-36,1.40225e-38,3.00221e-37,3.42547e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.90220e-40,4.57277e-39,7.91183e-42,1.80277e-40,1.96195e-40,3.42547e-37,7.91906e-36,1.47937e-38,3.24895e-37,3.53134e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.96195e-40,4.71445e-39,8.16339e-42,1.90220e-40,1.98192e-40,3.53134e-37,8.16012e-36,1.52571e-38,3.42547e-37,3.56663e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.98192e-40,4.76174e-39,8.24756e-42,1.96195e-40,1.96209e-40,3.56663e-37,8.24037e-36,1.54117e-38,3.53134e-37,3.53140e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.96209e-40,4.71476e-39,8.16408e-42,1.98192e-40,1.90248e-40,3.53140e-37,8.16025e-36,1.52574e-38,3.56663e-37,3.42558e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.90248e-40,4.57338e-39,7.91317e-42,1.96209e-40,1.80318e-40,3.42558e-37,7.91931e-36,1.47943e-38,3.53140e-37,3.24912e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.80318e-40,4.33743e-39,7.49587e-42,1.90248e-40,1.66462e-40,3.24912e-37,7.51667e-36,1.40233e-38,3.42558e-37,3.00242e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.66462e-40,4.00739e-39,6.91489e-42,1.80318e-40,1.48790e-40,3.00242e-37,6.95219e-36,1.29482e-38,3.24912e-37,2.68704e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.48790e-40,3.58520e-39,6.17579e-42,1.66462e-40,1.27514e-40,2.68704e-37,6.22821e-36,1.15777e-38,3.00242e-37,2.30643e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.27514e-40,3.07539e-39,5.28834e-42,1.48790e-40,1.02982e-40,2.30643e-37,5.35153e-36,9.92857e-39,2.68704e-37,1.86655e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.02982e-40,2.48584e-39,4.26766e-42,1.27514e-40,7.56926e-41,1.86655e-37,4.33508e-36,8.02802e-39,2.30643e-37,1.37625e-37
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.56926e-41,1.82843e-39,3.13477e-42,1.02982e-40,4.62993e-41,1.37625e-37,3.19906e-36,5.91480e-39,1.86655e-37,8.47333e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.62993e-41,1.11898e-39,1.91659e-42,7.56926e-41,1.55836e-41,8.47333e-38,1.97097e-36,3.63935e-39,1.37625e-37,2.95031e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.91488e-42,4.62624e-41,7.92913e-44,6.44296e-43,3.13236e-42,3.63880e-39,8.47213e-38,1.56150e-40,1.26570e-39,5.91398e-39
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.13236e-42,7.56404e-41,1.29759e-43,1.91488e-42,4.26486e-42,5.91398e-39,1.37607e-37,2.53927e-40,3.63880e-39,8.02702e-39
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.26486e-42,1.02921e-40,1.76777e-43,3.13236e-42,5.28546e-42,8.02702e-39,1.86633e-37,3.44887e-40,5.91398e-39,9.92749e-39
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.28546e-42,1.27452e-40,2.19232e-43,4.26486e-42,6.17305e-42,9.92749e-39,2.30620e-37,4.26873e-40,8.02702e-39,1.15766e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.17305e-42,1.48731e-40,2.56239e-43,5.28546e-42,6.91249e-42,1.15766e-38,2.68681e-37,4.98193e-40,9.92749e-39,1.29472e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.91249e-42,1.66411e-40,2.87142e-43,6.17305e-42,7.49395e-42,1.29472e-38,3.00221e-37,5.57625e-40,1.15766e-38,1.40225e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.49395e-42,1.80277e-40,3.11499e-43,6.91249e-42,7.91183e-42,1.40225e-38,3.24895e-37,6.04370e-40,1.29472e-38,1.47937e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.91183e-42,1.90220e-40,3.29039e-43,7.49395e-42,8.16339e-42,1.47937e-38,3.42547e-37,6.37969e-40,1.40225e-38,1.52571e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.16339e-42,1.96195e-40,3.39614e-43,7.91183e-42,8.24756e-42,1.52571e-38,3.53134e-37,6.58190e-40,1.47937e-38,1.54117e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.24756e-42,1.98192e-40,3.43157e-43,8.16339e-42,8.16408e-42,1.54117e-38,3.56663e-37,6.64943e-40,1.52571e-38,1.52574e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.16408e-42,1.96209e-40,3.39647e-43,8.24756e-42,7.91317e-42,1.52574e-38,3.53140e-37,6.58203e-40,1.54117e-38,1.47943e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.91317e-42,1.90248e-40,3.29103e-43,8.16408e-42,7.49587e-42,1.47943e-38,3.42558e-37,6.37994e-40,1.52574e-38,1.40233e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.49587e-42,1.80318e-40,3.11591e-43,7.91317e-42,6.91489e-42,1.40233e-38,3.24912e-37,6.04406e-40,1.47943e-38,1.29482e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.91489e-42,1.66462e-40,2.87256e-43,7.49587e-42,6.17579e-42,1.29482e-38,3.00242e-37,5.57669e-40,1.40233e-38,1.15777e-38
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.17579e-42,1.48790e-40,2.56368e-43,6.91489e-42,5.28834e-42,1.15777e-38,2.68704e-37,4.98242e-40,1.29482e-38,9.92857e-39
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.28834e-42,1.27514e-40,2.19368e-43,6.17579e-42,4.26766e-42,9.92857e-39,2.30643e-37,4.26923e-40,1.15777e-38,8.02802e-39
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.26766e-42,1.02982e-40,1.76909e-43,5.28834e-42,3.13477e-42,8.02802e-39,1.86655e-37,3.44933e-40,9.92857e-39,5.91480e-39
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.13477e-42,7.56926e-41,1.29873e-43,4.26766e-42,1.91659e-42,5.91480e-39,1.37625e-37,2.53965e-40,8.02802e-39,3.63935e-39
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.91659e-42,4.62993e-41,7.93714e-44,3.13477e-42,6.44939e-43,3.63935e-39,8.47333e-38,1.56175e-40,5.91480e-39,1.26591e-39
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.92913e-44,1.91488e-42,3.28444e-45,2.66730e-44,1.29759e-43,1.56150e-40,3.63880e-39,6.69514e-42,5.42628e-41,2.53927e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.29759e-43,3.13236e-42,5.37699e-45,7.92913e-44,1.76777e-43,2.53927e-40,5.91398e-39,1.08931e-41,1.56150e-40,3.44887e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.76777e-43,4.26486e-42,7.32913e-45,1.29759e-43,2.19232e-43,3.44887e-40,8.02702e-39,1.48041e-41,2.53927e-40,4.26873e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.19232e-43,5.28546e-42,9.09495e-45,1.76777e-43,2.56239e-43,4.26873e-40,9.92749e-39,1.83360e-41,3.44887e-40,4.98193e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.56239e-43,6.17305e-42,1.06373e-44,2.19232e-43,2.87142e-43,4.98193e-40,1.15766e-38,2.14152e-41,4.26873e-40,5.57625e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.87142e-43,6.91249e-42,1.19280e-44,2.56239e-43,3.11499e-43,5.57625e-40,1.29472e-38,2.39871e-41,4.98193e-40,6.04370e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.11499e-43,7.49395e-42,1.29473e-44,2.87142e-43,3.29039e-43,6.04370e-40,1.40225e-38,2.60146e-41,5.57625e-40,6.37969e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.29039e-43,7.91183e-42,1.36827e-44,3.11499e-43,3.39614e-43,6.37969e-40,1.47937e-38,2.74746e-41,6.04370e-40,6.58190e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.39614e-43,8.16339e-42,1.41267e-44,3.29039e-43,3.43157e-43,6.58190e-40,1.52571e-38,2.83545e-41,6.37969e-40,6.64943e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.43157e-43,8.24756e-42,1.42756e-44,3.39614e-43,3.39647e-43,6.64943e-40,1.54117e-38,2.86486e-41,6.58190e-40,6.58203e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.39647e-43,8.16408e-42,1.41282e-44,3.43157e-43,3.29103e-43,6.58203e-40,1.52574e-38,2.83551e-41,6.64943e-40,6.37994e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.29103e-43,7.91317e-42,1.36858e-44,3.39647e-43,3.11591e-43,6.37994e-40,1.47943e-38,2.74757e-41,6.58203e-40,6.04406e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.11591e-43,7.49587e-42,1.29517e-44,3.29103e-43,2.87256e-43,6.04406e-40,1.40233e-38,2.60162e-41,6.37994e-40,5.57669e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.87256e-43,6.91489e-42,1.19334e-44,3.11591e-43,2.56368e-43,5.57669e-40,1.29482e-38,2.39891e-41,6.04406e-40,4.98242e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.56368e-43,6.17579e-42,1.06435e-44,2.87256e-43,2.19368e-43,4.98242e-40,1.15777e-38,2.14175e-41,5.57669e-40,4.26923e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.19368e-43,5.28834e-42,9.10144e-45,2.56368e-43,1.76909e-43,4.26923e-40,9.92857e-39,1.83383e-41,4.98242e-40,3.44933e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.76909e-43,4.26766e-42,7.33537e-45,2.19368e-43,1.29873e-43,3.44933e-40,8.02802e-39,1.48062e-41,4.26923e-40,2.53965e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.29873e-43,3.13477e-42,5.38236e-45,1.76909e-43,7.93714e-44,2.53965e-40,5.91480e-39,1.08948e-41,3.44933e-40,1.56175e-40
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.93714e-44,1.91659e-42,3.28822e-45,1.29873e-43,2.67031e-44,1.56175e-40,3.63935e-39,6.69631e-42,2.53965e-40,5.42724e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.28444e-45,7.92913e-44,1.36091e-46,1.10464e-45,5.37699e-45,6.69514e-42,1.56150e-40,2.86834e-43,2.32453e-42,1.08931e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.37699e-45,1.29759e-43,2.22872e-46,3.28444e-45,7.32913e-45,1.08931e-41,2.53927e-40,4.66901e-43,6.69514e-42,1.48041e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.32913e-45,1.76777e-43,3.03929e-46,5.37699e-45,9.09495e-45,1.48041e-41,3.44887e-40,6.34879e-43,1.08931e-41,1.83360e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.09495e-45,2.19232e-43,3.77365e-46,7.32913e-45,1.06373e-44,1.83360e-41,4.26873e-40,7.86834e-43,1.48041e-41,2.14152e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.06373e-44,2.56239e-43,4.41621e-46,9.09495e-45,1.19280e-44,2.14152e-41,4.98193e-40,9.19571e-43,1.83360e-41,2.39871e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.19280e-44,2.87142e-43,4.95496e-46,1.06373e-44,1.29473e-44,2.39871e-41,5.57625e-40,1.03067e-42,2.14152e-41,2.60146e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.29473e-44,3.11499e-43,5.38123e-46,1.19280e-44,1.36827e-44,2.60146e-41,6.04370e-40,1.11842e-42,2.39871e-41,2.74746e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.36827e-44,3.29039e-43,5.68921e-46,1.29473e-44,1.41267e-44,2.74746e-41,6.37969e-40,1.18172e-42,2.60146e-41,2.83545e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.41267e-44,3.39614e-43,5.87539e-46,1.36827e-44,1.42756e-44,2.83545e-41,6.58190e-40,1.21992e-42,2.74746e-41,2.86486e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.42756e-44,3.43157e-43,5.93789e-46,1.41267e-44,1.41282e-44,2.86486e-41,6.64943e-40,1.23269e-42,2.83545e-41,2.83551e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.41282e-44,3.39647e-43,5.87615e-46,1.42756e-44,1.36858e-44,2.83551e-41,6.58203e-40,1.21994e-42,2.86486e-41,2.74757e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.36858e-44,3.29103e-43,5.69070e-46,1.41282e-44,1.29517e-44,2.74757e-41,6.37994e-40,1.18177e-42,2.83551e-41,2.60162e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.29517e-44,3.11591e-43,5.38334e-46,1.36858e-44,1.19334e-44,2.60162e-41,6.04406e-40,1.11850e-42,2.74757e-41,2.39891e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.19334e-44,2.87256e-43,4.95759e-46,1.29517e-44,1.06435e-44,2.39891e-41,5.57669e-40,1.03076e-42,2.60162e-41,2.14175e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.06435e-44,2.56368e-43,4.41918e-46,1.19334e-44,9.10144e-45,2.14175e-41,4.98242e-40,9.19676e-43,2.39891e-41,1.83383e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.10144e-45,2.19368e-43,3.77674e-46,1.06435e-44,7.33537e-45,1.83383e-41,4.26923e-40,7.86941e-43,2.14175e-41,1.48062e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.33537e-45,1.76909e-43,3.04226e-46,9.10144e-45,5.38236e-45,1.48062e-41,3.44933e-40,6.34978e-43,1.83383e-41,1.08948e-41
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.38236e-45,1.29873e-43,2.23127e-46,7.33537e-45,3.28822e-45,1.08948e-41,2.53965e-40,4.66982e-43,1.48062e-41,6.69631e-42
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.28822e-45,7.93714e-44,1.36270e-46,5.38236e-45,1.10606e-45,6.69631e-42,1.56175e-40,2.86888e-43,1.08948e-41,2.32497e-42
